review_id,Review,relabel_group,human_vệ sinh_label,human_đồ ăn thức uống_label,human_khách sạn_label,human_vị trí_label,human_phòng ốc_label,human_dịch vụ_label
646802335,khách_sạn nằm trên một con phố nhỏ nhưng hoàn_toàn không gây bất_tiện khu_vực xung_quanh có rất nhiều cửa hàg và nhà hàg khách_sạn cũng gần bãi biển nếu bạn thích bơi_lội đến vào mùa mát_mẻ là lý_tưởng nhất nhìn_chung chất_lượng phòng và dịch_vụ khách hàg đều rất ấn_tượng,medium,1,0,1,1,1,1
1014050770,hình_như không có gì không tiện lắm chỉ có việc đáy bể_bơi bị cạo ra như máy tẩy tế_bào chết thôi,hard,0,0,0,0,2,0
647220787,anh chủ nhà nhiệt_tình phòng rộng_rãi đầy_đủ tiện_nghi vị_trí gần biển có_thể đi bộ ra gần,hard,0,0,0,1,1,1
1017277691,vị_trí tuyệt_vời chúng_tôi phải gọi nhân_viên đến dọn tóc trong nhà_vệ_sinh mọi thứ đều lỗi_thời và xuống_cấp,hard,2,0,0,1,2,2
970800867,khách_sạn này chỉ cách sân_bay một đoạn đi bộ ngắn khiến nó trở_thành nơi lý_tưởng để ở lại trước hoặc sau một chuyến bay muộn mặc_dù tôi không ở đây lâu nhưng nó còn hơn cả sự hài_lòng tôi đã có một giấc_ngủ ngon trong phòng của mình nó yên_tĩnh sạch_sẽ và điều hoạt_động tuyệt_vời nhân_viên thì thân_thiện và chu_đáo,hard,1,0,0,1,1,1
591897472,tôi thích dịch_vụ thân_thiện vị_trí gần chợ hàn và tiếng ồn rất nhỏ,hard,0,0,0,1,0,1
960615218,chủ nhà rất thân_thiện vị_trí tuyệt_vời ngay bên kia đường là bãi biển và họ cũng cung_cấp dịch_vụ cho thuê xe_máy,hard,0,0,0,1,0,1
791655646,phòng sạch_sẽ nước nóng và vòi_sen tốt khá tốt so với giá tiền,hard,1,0,0,0,1,0
633090823,các phòng đều đẹp và sạch_sẽ vị_trí cũng rất thuận_tiện chủ nhà rất tốt_bụng,hard,1,0,0,1,1,1
896560356,sáng nay tôi ăn rất nhiều,medium,0,1,0,0,0,0
1014204579,tôi cảm_nhận được mình đang ở việt_nam và cách quản_lý rất tốt người chuẩn_bị bữa sáng và người phụ_trách phòng của chúng_tôi đều tuyệt_vời,hard,0,1,0,0,0,1
971186872,khách_sạn sạch_sẽ đồ_ăn cafe sáng ngon nên ở nhé mọi người,random,1,1,1,0,0,0
135895500,phòng sạch_sẽ và nhân_viên rất thân_thiện có_lẽ vì đang giảm_giá nên tôi đã đặt được phòng tốt nhất với giá khoảng 24 đô_la tôi đã ở ba nơi khác nhau ở đà_nẵng và đây là nơi khiến tôi hài_lòng nhất ngoài vị_trí tôi nghĩ đây là một nơi thực_sự tuyệt_vời bạn có_thể thuê xe_máy và đến bãi biển mỹ khê trong ba phút,hard,1,0,1,1,1,1
816551426,tất_cả nhân_viên lễ_tân tại khách_sạn hoang_dã này tâm_sự đều vô_cùng nhiệt_tình và chu_đáo mặc_dù nhu_cầu của họ khác nhau nhưng họ đều sử_dụng phiên_dịch để giao_tiếp với tôi về mọi thắc_mắc họ thậm_chí còn giúp tôi mang hành_lý phòng giống_hệt như trong ảnh rất đẹp và bạn còn có_thể ngắm được mặt_trời mọc giá_cả rất hợp_lý tôi rất khuyên bạn nên chọn khách_sạn này khách_sạn có thiết_kế theo phòng cách châu_âu và còn có một quán cà_phê được trang_trí rất đẹp ở bên kia đường,hard,0,0,1,0,1,1
212503625,hội_nghị kinh_doanh tuyệt_vời,medium,0,0,0,0,0,1
655498546,đi bộ ra biển 1 phút ở gần khu_vực ăn_uống gần trung_tâm thành_phố phòng đầy_đủ tiện_nghi khách đi tắm biển về nhiều nên thang_máy có lúc ướt và bẩn,hard,2,0,0,1,1,0
971113390,vị_trí khách_sạn rất trung_tâm xung_quanh có nhiều quán ăn ngon giá hợp_lý gần cầu rồng chợ cồn chợ hàn nên rất thuận_tiện để tham_quan và trải_nghiệm ẩm_thực địa_phương phòng sạch_sẽ đẹp đầy_đủ tiện_nghi rất đáng để lưu_trú khi đến đà_nẵng,random,1,1,1,1,1,1
769138169,tôi đã ở lại đây bốn đêm phòng_ốc sạch_sẽ đầy_đủ tiện_nghi và xung_quanh yên_tĩnh rất thoải_mái để nghỉ_ngơi bãi biển cũng gần và siêu_thị mở_cửa 24 giờ cũng gần đó có xe taxi máy nên tôi nghĩ không có gì bất_tiện khi di_chuyển nhân_viên thì tuyệt_vời họ luôn sẵn_sàng tư_vấn và luôn nở nụ cười đặc_biệt người phụ_nữ ở quầy lễ_tân thật tuyệt_vời tôi cảm_ơn rất nhiều nếu bạn muốn ở đà_nẵng tôi khuyên bạn nên chọn khách_sạn này,hard,1,0,1,1,1,1
1072514872,khách_sạn quá ồn_ào vì kế có quán bar không có điện_thoại bàn gọi xuống lễ_tân làm cho tôi phải đi kiếm mất thời_gian sofa thì sụp sệ,hard,0,0,2,0,2,2
562057268,nhân_viên không nói tiếng anh nhưng họ vô_cùng thân_thiện thủ_tục nhận phòng diễn ra suôn_sẻ mặc_dù tôi đến sớm vào buổi sáng tuy_nhiên mặc_dù sân_bay nằm trong khoảng_cách đi bộ nhưng việc đi bộ với hành_lý của tôi khá khó_khăn con đường từ sân_bay đến chỗ ở không được trải nhựa nên khá gồ_ghề tôi khuyên bạn nên dùng grab và lý_do chính khiến tôi không khuyên bạn nên ở đây là vì mùi cống_rãnh trong phòng tắm mùi tanh từ chợ cá quá khó_chịu không_thể chịu nổi,hard,2,0,0,2,2,1
774480216,nhà_nghỉ sạch_sẽ đơn_giản gần bãi biển nhiều người_dân địa_phương ít khách du_lịch không có phòng nào nhìn ra biển,hard,1,0,0,1,0,0
971303471,khách_sạn sở_hữu thiết_kế độc_đáo hướng đến sự bền_vững lấy cảm_hứng từ nghề thủ_công địa_phương với không_gian xanh thoáng_đãng ánh_sáng tự_nhiên và những làn gió mát_mẻ nhân_viên cực_kỳ thân_thiện rất tốt_bụng và hữu_ích đồng_thời cung_cấp những lời khuyên tuyệt_vời về địa_phương bữa sáng đa_dạng ngon_miệng bao_gồm các món ăn địa_phương và các lựa_chọn cà_phê đã được bao_gồm trong giá phòng chỉ cách bãi biển mỹ khê 5 10 phút đi bộ gần cầu rồng và bờ sông với nhiều nhà hàg và quán cà_phê gần đó,medium,1,1,1,1,1,1
5588840,noi chung la duc nhan vien phuc vu le phep noi that moi va sach,hard,1,0,1,0,1,1
823713389,trải_nghiệm phòng ok sạch_sẽ rộng_rãi chỉ có 1 điều là máy_lạnh phòng mình ở không mát dù đã chỉnh ở nhiệt_độ 20 cool nhưng không khác gì nhiệt_độ ngoài_trời cả nên hơi tiếc chút nhưng tổng_thể thì phòng dễ_thương và chủ thì rất nhiệt_tình,hard,1,0,1,0,2,1
838749214,phòng đẹp hôm đó mình tới sớm và được hỗ_trợ check in sớm sau đó mình cũng được hỗ_trợ out muộn hơn so với yêu_cầu được đặt ở trên app thật_sự rất cảm_ơn,hard,0,0,0,0,1,1
920841869,điểm cộng duy_nhất là giá rẻ cơ_sở vật_chất tạm ổn đối_với khách_sạn hai sao nhưng vấn_đề lớn là có những con gà và gà trống ở nhà bên cạnh kêu inh_ỏi không ngừng lúc 5 giờ sáng vì_vậy nếu bạn muốn tìm nơi yên_tĩnh để ngủ thì đây không phải là lựa_chọn phù_hợp,hard,0,0,0,0,0,2
934410169,có máy_giặt và dụng_cụ nấu_ăn cơ_bản rất tiện_lợi phòng_ốc rộng_rãi và thoải_mái,medium,0,0,0,0,1,0
813044312,khách_sạn này nằm ở khu_vực khá tốt phòng ở tạm ổn nhưng có vết nước và nấm_mốc trên tường nhân_viên lễ_tân chỉ nói được một_ít tiếng anh và có_vẻ không thân_thiện lắm ngoài_ra phòng_không có bếp nhỏ hay ghế sofa hình_ảnh trên agoda có_vẻ không hoàn_toàn khớp với thực_tế tuy giá rất rẻ nên đây cũng không phải là lựa_chọn tồi,random,2,0,2,1,2,2
1072254732,khách_sạn khá ổn so với giá tiền phòng rộng_rãi và nhìn_chung trong tình_trạng tốt mọi vấn_đề phát_sinh đều được giải_quyết nhanh_chóng khách_sạn hơi cũ đặc_biệt là phòng tắm có mùi thuốc_lá cũ phòng tôi dùng chung cửa thông gió với phòng bên cạnh nên bạn có_thể nghe thấy mọi thứ từ tiếng bước chân đến tiếng mở kéo tiếng ngáy và tất_nhiên là cả những cuộc trò_chuyện ở âm_lượng bình_thường nên mang theo nút bịt tai thuận_tiện đi bộ đến chợ đêm và khoảng_cách đến bãi biển cũng không quá xa,hard,2,0,1,1,2,0
158420347,nơi này gần bãi biển nên ban_đêm khá ồn_ào họ còn làm mất một_số quần_áo của tôi mà đáng_lẽ ra họ phải giặt và phủ_nhận mọi lỗi_lầm vì_vậy ngoài việc phải ở đó tôi còn phải mua thêm quần_áo và trả tiền giặt_giũ cho số đồ bị mất hãy lập danh_sách chi_tiết mọi thứ bạn giao cho họ để họ không_thể lừa bạn,fallback,0,0,2,1,0,2
578531972,nhân_viên rất thân_thiện chỗ ở rất sạch_sẽ và được dọn_dẹp lại khi tôi trở về bữa sáng cũng khá ngon,random,1,1,1,0,1,1
1068819468,chúng_tôi không_những không được bố_trí phòng đã đặt và được chuyển sang phòng tạm_thời vì lý_do phòng cũ bị hỏng mà khách_sạn còn không giống với hình_ảnh trên mạng phòng_bị mốc bẩn và rất cũ không có nước nóng và tiếng ồn từ công_trình xây_dựng thì kinh_khủng tiếng ồn đã rất lớn từ 7 giờ sáng ổ_cắm điện có vấn_đề và điện chập_chờn khăn tắm có mùi sạch nhưng thực_chất lại bẩn mọi thứ đều cũ_kỹ và trông rất tệ,hard,2,0,2,0,2,2
770706647,chợ đêm tôn trung sơn nằm ngay bên dưới rất tuyệt để mua_sắm tuy_nhiên chợ mở_cửa mỗi đêm nên bạn phải đi bộ đến tận cổng để bắt grab khách_sạn khá ồn_ào tôi không ngủ được vì hát karaoke cả đêm và chó sủa suốt đêm khách_sạn sạch_sẽ và đẹp nhưng cũng có một_vài điểm trừ nhân_viên thân_thiện,random,1,0,1,1,2,1
809943828,khách_sạn hơi xa bãi biển mũi né một_chút nhưng bù lại nằm ngay cạnh khu_vực lướt_sóng và thật tuyệt khi được thưởng_thức cà_phê ở khu_vực ăn sáng của khách_sạn bên cạnh bữa sáng ở khách_sạn này ngon nhưng hơi nghèo_nàn nếu bạn muốn đi chơi ở khu trung_tâm thành_phố thì không nên chọn khách_sạn này hoặc nếu bạn thích sự yên_tĩnh và sử_dụng grab đây là một nơi tuyệt_vời để lưu_trú,hard,0,1,1,2,0,0
976630026,phòng khá là cũ chăn ga có mùi khai nước nóng bất_ngờ làm mình xém bị phỏng,medium,2,0,0,0,2,0
1048753030,tôi muốn đến đó lần nữa nhưng hiện_tại giá hơi cao,hard,0,0,0,0,0,0
960622580,ở đó không có dịch_vụ cho thuê xe_đạp,medium,0,0,0,0,0,2
578061210,chỗ ở thật_sự rất lớn chúng_tôi đi ba người và có 2 phòng lớn cùng một phòng khách rất rộng có 2 giường lớn và cũng có tới 2 nhà_vệ_sinh ngay trước chỗ ở có một bãi cỏ riêng dành cho khách chúng_tôi đã tổ_chức tiệc bội phí khoảng 3 triệu đồng và chụp ảnh vui_chơi và ngay trước bãi cỏ đó có một hồ bơi nữa nên chúng_tôi đã thuê lại để vui_chơi khu nghỉ_dưỡng này rất lớn chỉ mất khoảng 8 phút đi bộ là ra đến bãi biển và ngay trước bãi biển có hồ bơi thật_sự quá tuyệt mặc_dù có hơi xa các địa_điểm du_lịch chính nhưng giá taxi ở việt_nam rất rẻ nên không quá gánh nặng thật_ra chúng_tôi dự_định sẽ ghé vào hội_an nên chỗ này gần cả trung_tâm đà_nẵng và hội_an có_vẻ rất hợp_lý dịch_vụ dọn phòng cũng được thực_hiện hàg ngày nói_chung là tôi khuyên bạn nên đến đây rất thích_hợp cho gia_đình hoặc bạn_bè đến như chúng_tôi,hard,0,0,1,1,1,1
782176512,rất được khuyên dùng nhà và khuôn_viên đẹp giường thoải_mái mà tôi muốn mang về nhà và đội_ngũ nhân_viên rất đáng yêu phòng tập gym hầu_như không_thể được gọi là gym nên mong_đợi gần như không có gì và không có xông_hơi tôi nghĩ tôi đã thấy nó có một cái ở đâu_đó nhưng vẫn là một nơi tuyệt_vời để ở với giá này giá_mà có_thể ở theo tháng,random,0,0,1,0,1,1
1021429043,tôi không hiểu tại_sao nhân_viên lại không nói được tiếng anh thậm_chí họ còn tính tiền nước trong phòng khi chúng_tôi trả phòng đừng uống nước đó,hard,0,2,0,0,0,2
646365509,phòng có tường mỏng nên tôi có_thể nghe thấy tiếng ồn từ phòng bên cạnh nhân_viên rất nhiệt_tình tôi quên một_số giấy_tờ quan_trọng trong phòng và họ đã cố_gắng hết_sức để giúp_đỡ tôi khách_sạn chỉ chấp_nhận thanh_toán bằng tiền_mặt tại quầy lễ_tân về vấn_đề vệ_sinh tôi thấy một con gián nhưng nhân_viên đã nhanh_chóng xử_lý nhìn_chung điều này chấp_nhận được so với giá phòng,hard,2,0,1,0,2,1
711775581,nơi này đẹp và thoải_mái nếu bạn có một chuyến du_thuyền chỉ mất 1 phút từ cảng nhưng để đến trung_tâm bạn phải đi bộ khoảng 20 25 phút vì_vậy nếu bạn muốn đi bộ thì đây là một vị_trí đẹp về ăn_uống họ không có nhiều lựa_chọn vì_vậy bạn sẽ cần phải đi bộ để có bữa ăn đa_dạng mặc_dù nhân_viên rất thân_thiện nhưng bạn cần người phiên_dịch vì họ không nói tiếng anh và tôi đoán tiếng việt của tôi không tốt vì họ cũng không hiểu tôi nói gì họ có cố_gắng nhưng tốt hơn là nên sử_dụng một người phiên_dịch,hard,0,2,0,1,0,1
847579419,tôi đã đặt phòng để ở 0 5 đêm vào ngày cuối nhưng không kết_nối được với chỗ ở và địa_chỉ hiện ra không có chỗ nào hiện_tại đã gần một tháng trôi qua nhưng tôi vẫn chưa nhận được tiền hoàn lại thật là một trải_nghiệm gây sốc,hard,0,0,2,0,0,2
838273510,đây là một khách_sạn yên_tĩnh với số_lượng phòng ít nằm ở vị_trí yên_tĩnh bể_bơi không lớn nhưng bạn có_thể thoải_mái tận_hưởng sự riêng_tư trong thời_gian dài tuy_nhiên bể_bơi khá sâu có một khu chợ địa_phương cách đó vài bước chân và nếu bạn đi về phía các khu nghỉ_dưỡng lớn hơn sẽ có khá nhiều nhà hàg phục_vụ khách du_lịch nước_ngoài vì không nằm trong khu_vực tập_trung nhiều tiện_nghi du_lịch khách_sạn này được khuyến_nghị cho những chuyến đi dài ngày đây là một khách_sạn yên_tĩnh nơi bạn có_thể thoải_mái khám_phá và làm_quen với bầu_không_khí mỗi ngày,hard,0,0,1,1,0,0
1067950055,tôi rất hài_lòng với kỳ nghỉ của mình các nhân_viên lễ_tân rất nhiệt_tình giúp_đỡ,random,0,0,0,0,0,1
1045240895,khách_sạn này thật tuyệt_vời và đáp_ứng mọi tiêu_chí tuy_nhiên cần lưu_ý rằng kiến sẽ kéo đến nếu bạn để bất_cứ thứ gì ngọt ở ngoài_trời vì_vậy hãy bảo_quản đồ ngọt đồ có đường trong tủ_lạnh và thường_xuyên lau_chùi các bề mặt_bằng khăn có xà_phòng,hard,2,0,1,0,0,0
1069465398,đặt phòng đến không còn phải đổi qua phòng khác giá cao hơn bẩn không có chăn không bao_giờ đặt tiếp,hard,2,0,2,0,2,2
970287871,tôi ở đó ngày đầu_tiên và thấy nó sạch_sẽ và đẹp,hard,1,0,1,0,0,0
965233385,mọi thứ đều ổn nhưng một bên của phòng liền kề có mùi hơi khó_chịu và có tóc trong phòng tắm cũng như vụn bánh_quy dưới cửa phòng liền kề nên có_vẻ cần được dọn_dẹp kỹ hơn một_chút,medium,2,0,0,0,2,0
712439633,chỗ ở có hồ bơi và điều hoạt_động tốt chỗ ở trong nhà cũng rất sạch_sẽ,random,1,0,0,0,0,0
869950137,điều không mát phòng_không có thêm quạt nữa,random,0,0,0,0,2,0
937029381,nơi tuyệt_vời ở đà_nẵng xa khu_vực đông_đúc nên yên_tĩnh hơn nhưng dễ_dàng tiếp_cận mọi thứ bạn cần khách_sạn sạch_sẽ và nhân_viên nhiệt_tình khuyên bạn nên đến đây,hard,1,0,1,1,0,1
803119084,tôi rất khuyến_nghị nơi này sạch_sẽ rộng_rãi và nhân_viên rất thân_thiện thật_sự tuyệt_vời khi tôi liên_lạc qua voicetalk họ trả_lời ngay_lập_tức và phản_ứng rất nhanh xung_quanh có cửa hàg tiện_lợi và chỉ cần đi bộ một_chút là đến siêu_thị và cửa hàg kem thật tuyệt_vời trong chuyến du_lịch việt_nam đây là nơi tốt nhất tôi đã ở,hard,1,0,1,1,1,1
849035539,mi kể bị chê gần đây trước chỗ ở có vòi_nước để rửa chân không có bữa sáng gì cả với một_triệu thì bạn mong_đợi gì,hard,0,2,0,0,0,0
821499405,mình đi vào hè 2024 vị_trí nằm xa trung_tâm và đây là khu sinh_viên nên nếu đi vào cầu rồng và bãi biển thì rất xa bù lại chỗ nghỉ mới được xây_dựng đồ_dùng còn mới nhân_viên hỗ_trợ nhiệt_tình tuy_nhiên có 2 điều mà điểm trừ cách_âm quá kém ở trong phòng mà có_thể nghe được tiếng dép bên ngoài hành_lang mở điện_thoại bên trong thì bên ngoài nghe rất rõ điều đặt ở vị_trí rất sai_trái mình đi du_lịch mà phải nằm dưới nhà vì quá nóng hết chữa lành nổi liên_hệ khách_sạn lấy quạt thì báo hết vì tất_cả các phòng quá nóng,hard,0,0,0,1,2,1
902662463,khách_sạn nhỏ gọn chỉ cách bãi biển 5 phút đi bộ phòng hai giường đôi hơi chật_chội và có không_gian hạn_chế nhưng vẫn ổn tầm nhìn từ phòng chúng_tôi bị nhà bên cạnh che_khuất các nhân_viên lễ_tân cả ngày lẫn đêm đều rất nhiệt_tình giúp_đỡ họ đã giúp chúng_tôi sắp_xếp chuyến đi đến bà nà hill bữa sáng ổn và hồ bơi rất thú_vị,hard,0,1,1,1,2,1
1062876929,tôi rất thích cơ_sở vật_chất và sự sạch_sẽ của khách_sạn bữa sáng rất thân_thiện với người ấn_độ chỉ có một gợi_ý là họ nên in tên món ăn bằng tiếng anh trong bữa sáng,hard,1,1,1,0,0,0
533907280,vị_trí tuyệt_vời nhân_viên nói tiếng anh rất tốt và cực_kỳ thân_thiện có tầm nhìn ra sông nhiều lựa_chọn ăn_uống ngon tất_cả đều nằm trong khoảng_cách đi bộ,random,0,0,1,1,0,1
74045053,có phòng karaoke ở tầng hầm khá hay gần đó có siêu_thị không_mart và tiệm massage nhưng bữa sáng thì không được ngon lắm,random,0,2,0,1,0,0
189308233,tôi đã có 5 ngày nghỉ tuyệt_vời tại bắc_nam tôi chọn khách_sạn này vì tất_cả những lý_do đã nêu ở phần đầu sạch_sẽ cửa_sổ lớn và ban_công giúp phòng có ánh_sáng tự_nhiên dễ_chịu giường rất êm điều hiếm thấy ở việt_nam phòng nóng ẩm và vị_trí tuyệt_vời chỉ cách bãi biển nổi_tiếng 2 dãy nhà và có_thể đi bộ đến nhiều quán cà_phê và nhà hàg khách_sạn còn có dịch_vụ giặt ủi nếu bạn cần tôi chắc_chắn sẽ giới_thiệu và quay lại đây nhiều lần nữa,hard,1,0,1,1,1,1
63970747,mọi người làm_việc ở đây đều rất tốt_bụng bữa sáng rất ngon và địa_điểm thì tuyệt_vời,hard,0,1,1,1,0,1
923601461,nước nóng không chảy ra chỉ có nước ấm chảy ra,hard,0,0,0,0,2,0
1060002423,nơi nghỉ tuyệt_vời gần bãi biển với bữa sáng ngon_miệng,hard,1,1,1,1,1,0
94346103,bạn có_thể sử_dụng hồ bơi của ocean villa hồ bơi sạch_sẽ và phù_hợp cho gia_đình bốn người,hard,1,0,1,0,1,0
191591711,bạn có_thể tìm thấy những phòng gia_đình kiểu căn_hộ có giá_trị tốt hơn nhiều ở đà_nẵng phòng tắm thì siêu nhỏ và không sử_dụng được trong suốt thời_gian chúng_tôi ở đang có công_nhân sửa_chữa không đáng tiền chút nào nhân_viên rất thân_thiện và nhiệt_tình vị_trí cũng tốt,hard,2,0,2,1,2,1
846779658,chúng_tôi đã ở trong căn_hộ studio tại lantana house boutique đến nay bảy đêm chúng_tôi rất hài_lòng với kỳ nghỉ này cách bố_trí của căn_hộ studio rất dễ_chịu dù phòng nhỏ bể_bơi trên sân_thượng với tầm nhìn ra biển cũng là một điểm cộng lớn chỗ đậu xe ở tầng hầm cũng rất tiện_lợi khi bạn thuê xe_máy hoặc nếu bạn có xe riêng như chúng_tôi khách_sạn cách bãi biển 10 phút đi bộ khá thuận_tiện và nhìn_chung khu_vực này khá yên_tĩnh,hard,1,0,1,1,1,0
196138752,giá_cả rất hợp_lý thậm_chí còn có máy_giặt máy_sấy và bột_giặt nên tôi đã có_thể giặt sạch đống quần_áo tích_tụ trong suốt chuyến đi quần_áo của tôi mềm_mại và bông xốp sau khi sấy vì là căn_hộ nên không có bữa sáng nhưng có một quán cà_phê xinh_xắn ở tầng một đó là một chỗ ở hoàn_hảo không hề làm tôi thất_vọng tôi chỉ ở lại một ngày và ấn_tượng đến_nỗi khi cố_gắng đặt phòng lần nữa thì đã hết phòng rồi bạn đang cân_nhắc chỗ này hãy đặt ngay đi,medium,1,0,1,1,1,1
625970067,chỗ ở thoải_mái sạch_sẽ phòng mình ngay hồ bơi phòng hơi có mùi nhưng sạch_sẽ anh chủ rất nhiệt_tình hỗ_trợ cho nhận phòng sớm,hard,1,0,1,0,1,1
1021922278,là một gia_đình lớn chúng_tôi muốn chọn ocean resort để tránh đám đông trong thành_phố và có thời_gian thư_giãn thoải_mái nơi này còn được gọi là ocean villas với khuôn_viên rộng_rãi hồ bơi chính lớn và khung_cảnh ngay bên bãi biển thật ấn_tượng trước chuyến đi các nhân_viên của chỗ ở đã chăm_sóc từng chi_tiết lịch_trình qua email và luôn đối_xử ấm_áp vì_vậy mặc_dù đây là chuyến du_lịch nước_ngoài đầu_tiên của gia_đình nhưng không có gì khó_khăn hết điều_kiện chỗ ở có hơi sử_dụng nhưng sạch_sẽ và chất_lượng nước khá tốt bữa sáng nhất_định phải bao_gồm rất ngon cảm_ơn chị thảo rất nhiều,hard,1,1,1,1,1,1
791351463,nội_dung tiền phòng_không rõ_ràng,hard,0,0,2,0,0,0
935164783,vị_trí tuyệt_vời gần tất_cả tiện_nghi du_lịch bạn có_thể mở_cửa và cửa_sổ để có không_khí trong_lành cửa_sổ được niêm phòng tốt chặn tiếng ồn bên ngoài giường êm_ái thoải_mái dịch_vụ dọn phòng đến hàg ngày để dọn_dẹp bữa sáng chỉ đến 9 30 sáng,hard,1,1,1,1,1,1
1034596794,phòng rộng_rãi và phù_hợp cho gia_đình có tủ_lạnh cơ_bản để bạn có_thể mang đồ_ăn từ bên ngoài vào bếp từ và nồi cũng được cung_cấp nhưng không có dụng_cụ nấu_ăn nào khác bạn có_thể phải hỏi lễ_tân bát đũa và dao nĩa được cung_cấp có hai giường đôi trong phòng tuy_nhiên một giường không sạch_sẽ có muỗi chết trên đó phòng có máy_giặt và bột_giặt và quần_áo có_thể được phơi khô trên mái nhà nhiệt_độ nước nóng quá lạnh đối_với tôi sau 2300 độ chị và chỉ đủ ấm để tắm ở khoảng 2100 độ chị chị tôi ở tầng hai và có công_trình xây_dựng đang diễn ra bên kia đường trong suốt thời_gian lưu_trú tiếng ồn xây_dựng có_thể nghe thấy trong phòng vào_khoảng 7 giờ sáng làm_phiền giấc_ngủ của tôi tôi sẽ quay lại nhưng chỉ sau khi công_trình xây_dựng hoàn_thành,hard,2,0,0,0,2,0
1030179644,phòng đẹp so với giá đệm êm như khách_sạn 4 sao có máy lọc không_khí trong phòng nhà_vệ_sinh nhìn sạch_đẹp vị_trí thuận_tiện dễ tìm chị lễ_tân trợ_giúp mình check in sớm,medium,1,0,1,1,1,1
1063447163,tôi tự hỏi liệu đây có phải là khách_sạn 5 sao với dịch_vụ chăm_sóc khách hàg chuyên_nghiệp không nhân_viên thì rất thân_thiện luôn,hard,0,0,1,0,0,1
834938895,nếu bạn thích giao_lưu với những du_khách quốc_tế khác thì địa_điểm này là lựa_chọn lý_tưởng tôi không_thể phàn_nàn về vị_trí gần bãi biển và các nhà hàg cao_cấp thời_thượng xung_quanh nhưng chúc may_mắn nếu bạn muốn tìm_kiếm những món ăn địa_phương ngon và giá_cả phải_chăng việc ở xa trung_tâm đồng_nghĩa với việc bạn sẽ bỏ lỡ một phần_lớn nền ẩm_thực địa_phương điều mà tôi nhận ra khá muộn cơ_sở vật_chất của khách_sạn khá cũ không đến_nỗi không_thể chịu được nhưng bạn có_thể nhận thấy điều đó phòng tắm trong phòng tôi có mùi cống_rãnh mà vẫn không hết sau khi xả nước vài lần bữa sáng tự chọn nhỏ và khá bình_thường chỉ đủ cho một bữa ăn nhanh trước khi đến điểm đến tiếp_theo mặc_dù tôi có_thể chấp_nhận những điều_kiện này nếu chỉ là một khách_sạn bình_dân nhưng nó không phải vậy vì_vậy tôi rất tiếc phải đánh_giá nó 3 sao về độ sạch_sẽ và giá_trị so với số tiền bỏ ra nhìn_chung không phải là một kỳ nghỉ tồi nhưng vì đây là khách_sạn đắt nhất trong ba điểm đến của tôi từ hội_an đến,random,2,1,2,1,1,0
934179603,tôi đã đặt một phòng studio có ban_công khách_sạn gửi tin nhắn cho tôi về thời_gian nhận phòng nhưng không hề đề_cập đến việc họ không có phòng_ban công cho đến khi tôi đến họ đã nói_dối và giả_vờ như đang nâng_cấp phòng cho tôi một căn phòng tối_tăm bẩn_thỉu ít ánh_sáng tự_nhiên hướng ra cầu_thang và không có sự riêng_tư vì bất_cứ ai đi ngang qua đều có_thể nhìn thấy bên trong phòng có một vết mốc lớn trên tường cạnh giường mùi rất kinh_khủng nếu họ nói với tôi trước tôi đã đặt phòng tôi thực_sự không hài_lòng với kỳ nghỉ của mình và điều đó gần như đã phá hỏng kỳ nghỉ của tôi vì tôi đã tránh ở trong phòng có nhiều lựa_chọn tốt hơn với cùng mức giá ở đà_nẵng,hard,2,0,2,0,2,0
175155246,mọi thứ ok trừ việc máy_giặt không có dây cấp_nước và bếp gas không có gas những thứ này lễ_tân báo muốn sử_dụng phải mua bằng tiền tuy_nhiên điều này không thấy ghi rõ trong lúc đặt phòng phòng chỉ ghi rất chung là căn_hộ 2pn đầy_đủ máy_giặt bếp điều này gây hiểu sai cho khách rằng nghiễm_nhiên việc sử_dụng máy_giặt và bếp nằm trong tiền phòng rồi,medium,0,0,2,0,0,0
1023278169,phòng khá đúng gu của tui thích nhất cái sân_thượng ngồi chill chill còn nấu_ăn được nè nên đi nha mọi người,hard,1,0,1,0,1,0
1065274590,phòng sạch_sẽ nhân_viên thân_thiện và lịch_sự phòng rất yên_tĩnh tuy_nhiên nệm quá cứng và gối quá mềm tôi nghĩ các tiện_nghi cần được cải_thiện mỗi khi thức dậy đều khiến lưng tôi khó_chịu tôi khuyên bạn nên mang theo gối riêng,medium,1,0,0,0,2,1
1066990151,long hạ uyên đan trúc thượng trầm tuyết phòng sạch_sẽ nhân_viên thân_thiện,hard,1,0,1,0,1,1
646349487,thuê xe_tay ga đưa xe số không có thắng không có nhân_viên trực lại muốn lấy xe đi sớm cũng không được phải tự bắt grab đi gọi điện_thoại nhân_viên gần 10 cuộc để lấy xe nhân_viên không nghe đi chơi về trễ không để xe vô được tự mày_mò kiếm chỗ tự mở_cửa cuốn không ai hỗ_trợ,hard,0,0,0,0,0,2
776794670,phòng view đẹp tiện_nghi không có nước miễn_phí anh chủ nhiệt_tình hỗ_trợ khi cần,hard,0,0,1,0,1,1
1071208049,tuyệt_vời rất đáng dùng,hard,1,0,1,0,0,0
816582206,đèn không hoạt_động đúng cách phòng hơi bẩn,hard,2,0,0,0,2,0
