review_id,hotel_id,Review,rating,vệ sinh_label,vệ sinh_prob,đồ ăn thức uống_label,đồ ăn thức uống_prob,khách sạn_label,khách sạn_prob,vị trí_label,vị trí_prob,phòng ốc_label,phòng ốc_prob,dịch vụ_label,dịch vụ_prob,conf_mean,conf_min,keep_step2,token_count,char_count,rule_full_none,rule_all_same_pos,rule_all_same_neg,rule_text_too_short,noise_rule_hits,keep_step3,step2_source
884572414,4635931,tôi đến sân_bay lúc rạng sáng nên đã cố_gắng tìm một chỗ gần đó và ngồi chờ ở đó,10.0,0,0.9346,0,0.9297,0,0.851,0,0.846,0,0.936,0,0.8164,0.8856166666666666,0.8164,True,19,80,True,False,False,False,1,False,step2_kept
239220697,4635931,việc này không sao khi nhập_cảnh và xuất_cảnh khỏi quốc_gia,9.0,0,0.912,0,0.9263,0,0.886,0,0.926,0,0.921,0,0.926,0.9162166666666668,0.886,True,10,59,True,False,False,False,1,False,step2_kept
770549323,46749015,khách_sạn sạch_sẽ rộng_rãi,10.0,1,0.794,0,0.848,1,0.928,0,0.908,0,0.9033,0,0.928,0.8848833333333332,0.794,True,3,26,False,False,False,True,1,False,step2_kept
844927463,46749015,giá_cả rất hợp_lý,9.0,0,0.91,0,0.7666,1,0.872,0,0.9224,0,0.885,0,0.936,0.882,0.7666,True,3,17,False,False,False,True,1,False,step2_kept
886002343,46778120,mặc_dù mình check in muộn 12h đêm nhưng chị chủ vẫn đợi và còn cho bọn mình mỳ tôm nữa,10.0,0,0.9263,0,0.926,0,0.855,0,0.9272,0,0.928,0,0.8794,0.9069833333333334,0.855,True,20,86,True,False,False,False,1,False,step2_kept
779013635,46778120,ban_đầu chúng_tôi chỉ đặt phòng một đêm nhưng cuối_cùng lại đặt hai đêm,10.0,0,0.924,0,0.932,0,0.8794,0,0.9224,0,0.8906,0,0.9062,0.9091,0.8794,True,13,71,True,False,False,False,1,False,step2_kept
803541631,46778120,giá_cả rất phải_chăng,7.0,0,0.917,0,0.79,1,0.8887,0,0.926,0,0.888,0,0.932,0.8902833333333334,0.79,True,3,21,False,False,False,True,1,False,step2_kept
1073633229,46886714,rằng trung_tâm cầu rồng,9.0,0,0.8706,0,0.886,0,0.694,0,0.86,0,0.9087,0,0.8984,0.8529499999999999,0.694,True,4,23,True,False,False,False,1,False,step2_kept
846738373,46886714,vị_trí vệ_sinh dịch_vụ tất_cả 10 điểm,10.0,0,0.8423,0,0.912,0,0.876,0,0.8745,0,0.9146,0,0.9214,0.8901333333333334,0.8423,True,6,37,True,False,False,False,1,False,step2_kept
812062182,46886714,giá_cả hợp_lí sạch_sẽ,10.0,1,0.886,0,0.7812,1,0.917,0,0.8936,0,0.86,0,0.9146,0.8754000000000001,0.7812,True,3,21,False,False,False,True,1,False,step2_kept
1056749449,46886714,giá_cả rất hợp_lý,9.0,0,0.91,0,0.7666,1,0.872,0,0.9224,0,0.885,0,0.936,0.882,0.7666,True,3,17,False,False,False,True,1,False,step2_kept
1004551369,47002988,nói ít lại đặt chỗ nếu bạn đang đi xa nhà hills,10.0,0,0.8833,0,0.911,0,0.7993,0,0.9033,0,0.9087,0,0.8047,0.8683833333333334,0.7993,True,12,47,True,False,False,False,1,False,step2_kept
1018055864,47002988,tôi không bao_giờ khuyên bạn nên chọn khách_sạn này vui_lòng đừng đặt phòng ở đây,2.0,0,0.9263,0,0.921,0,0.5474,0,0.926,0,0.9175,0,0.8906,0.8548000000000001,0.5474,True,15,81,True,False,False,False,1,False,step2_kept
948044150,47208295,tôi đặt phòng tại duy_trì khách_sạn theo lời giới_thiệu của bạn_bè và hoàn_toàn hài_lòng phòng được dọn_dẹp hàg ngày khăn tắm và ga giường trắng_tinh nhà_vệ_sinh sạch_sẽ có nước nóng mạnh không có mùi khó_chịu như nhiều chỗ khác nhân_viên thân_thiện luôn niềm_nở chào_đón và sẵn_sàng giúp_đỡ mọi lúc tôi đến sớm hơn giờ check in nhưng vẫn được sắp_xếp nhận phòng sớm rất cảm_kích khách_sạn có thang_máy wifi mạnh và không_gian yên_tĩnh phù_hợp cả nghỉ_dưỡng lẫn công_tác với mức giá tầm trung đây là lựa_chọn rất đáng để cân_nhắc khi đến đà_nẵng,10.0,1,0.8975,1,0.8735,1,0.939,1,0.868,1,0.937,1,0.921,0.906,0.868,True,93,545,False,True,False,False,1,False,step2_kept
973764192,47208295,đã ghi ở bài trước đó,6.0,0,0.905,0,0.871,0,0.7915,0,0.9297,0,0.916,0,0.926,0.8898666666666667,0.7915,True,6,21,True,False,False,False,1,False,step2_kept
1067320754,47208295,nhìn_chung mọi thứ đều đúng nhưng không có gì khác,8.0,0,0.905,0,0.8833,0,0.8193,0,0.9326,0,0.906,0,0.928,0.8957,0.8193,True,10,50,True,False,False,False,1,False,step2_kept
1042165665,47208295,bạn không cần phải làm gì cả bạn không cần phải làm gì cả bạn có_thể làm được điều đó bạn có_thể làm điều đó tôi không cần phải làm gì nữa,9.0,0,0.932,0,0.9087,0,0.8286,0,0.9233,0,0.9287,0,0.897,0.90305,0.8286,True,32,138,True,False,False,False,1,False,step2_kept
1057031990,47208295,mọi người luôn cố_gắng hết_sức để làm hài_lòng bạn cảm_ơn bạn vì điều đó,9.0,0,0.939,0,0.9287,0,0.6577,0,0.9263,0,0.94,0,0.814,0.8676166666666667,0.6577,True,14,72,True,False,False,False,1,False,step2_kept
1036473312,47208295,giá_cả rất hợp_lý,10.0,0,0.91,0,0.7666,1,0.872,0,0.9224,0,0.885,0,0.936,0.882,0.7666,True,3,17,False,False,False,True,1,False,step2_kept
1037301358,47208295,với mức giảm_giá 2 500 tenge điều mà du_khách tiết_kiệm cần làm là mở google maps tìm khách_sạn tìm giá thấp nhất và đặt phòng qua một trong các ứng_dụng đặt phòng,10.0,0,0.928,0,0.9194,0,0.8374,0,0.9185,0,0.906,0,0.8975,0.9011333333333332,0.8374,True,32,163,True,False,False,False,1,False,step2_kept
938283060,47340508,số_lượng khăn tắm cơ_bản được cung_cấp nhiều nhưng thời_gian để bổ_sung thì hơi lâu,9.0,0,0.848,0,0.8535,0,0.855,0,0.93,0,0.8433,0,0.91,0.8733,0.8433,True,14,83,True,False,False,False,1,False,step2_kept
1061063513,47513791,tôi cảm_thấy như ở nhà vậy rất nên thử,10.0,0,0.9194,0,0.9297,0,0.622,0,0.926,0,0.936,0,0.9287,0.8769666666666667,0.622,True,9,38,True,False,False,False,1,False,step2_kept
753180294,47646257,rời biển và siêu_thị dọn_dẹp phòng sẽ,9.0,0,0.866,0,0.912,0,0.848,0,0.9087,0,0.853,0,0.8994,0.8811833333333333,0.848,True,7,37,True,False,False,False,1,False,step2_kept
751973942,47646257,tôi cho khách_sạn này 10 điểm,10.0,0,0.9385,0,0.912,0,0.848,0,0.9263,0,0.939,0,0.908,0.9119666666666668,0.848,True,6,29,True,False,False,False,1,False,step2_kept
797497133,47646257,tôi đến đó vì thấy giá tốt trên báo sau đó việc gia_hạn thời_gian lưu_trú khiến chi_phí tăng hơn gấp đôi vì_vậy tôi quyết_định tìm_kiếm các lựa_chọn khác tôi khuyên bạn nên đến đây,7.0,0,0.937,0,0.9224,0,0.714,0,0.9126,0,0.9326,0,0.9062,0.8874666666666666,0.714,True,34,180,True,False,False,False,1,False,step2_kept
770917597,47646257,ở lại một đêm có_vẻ hơi nhiều nhưng nếu chỉ đợi vài tiếng thì sẽ tiết_kiệm chi_phí hơn,7.0,0,0.917,0,0.912,0,0.601,0,0.926,0,0.9263,0,0.917,0.86655,0.601,True,18,86,True,False,False,False,1,False,step2_kept
770812620,47646257,giá_cả rất hợp_lý,10.0,0,0.91,0,0.7666,1,0.872,0,0.9224,0,0.885,0,0.936,0.882,0.7666,True,3,17,False,False,False,True,1,False,step2_kept
949720076,478053,công_tác xuất hoá_đơn thanh_toán mà khách_sạn báo không xuất được liên_hệ agoda,10.0,0,0.911,0,0.9087,0,0.8936,0,0.926,0,0.9146,0,0.6787,0.8721000000000001,0.6787,True,12,79,True,False,False,False,1,False,step2_kept
1059517036,478053,tôi sẽ đặt phòng ở khách_sạn eden nhiều nữa,10.0,0,0.9346,0,0.928,0,0.528,0,0.9326,0,0.932,0,0.9126,0.8613000000000001,0.528,True,9,43,True,False,False,False,1,False,step2_kept
526224116,478053,chưa chuyên_nghiệp lắm khá thân_thiện có vấn_đề với cửa từ,8.0,0,0.8457,0,0.866,0,0.8306,0,0.9097,0,0.7754,0,0.8823,0.8516166666666667,0.7754,True,10,58,True,False,False,False,1,False,step2_kept
5518339,478053,khach san vua phia voi gia tien nhung binh thuong neu so voi tieu chuan 4 sao,6.0,0,0.886,0,0.896,0,0.7886,0,0.8594,0,0.912,0,0.915,0.8761666666666666,0.7886,True,17,77,True,False,False,False,1,False,step2_kept
165998612,478053,vì_vậy chúng_tôi đã phải khiếu_nại nhưng sau khi sửa_chữa mọi thứ lại trở về như lần đầu,9.0,0,0.9287,0,0.931,0,0.877,0,0.935,0,0.9126,0,0.857,0.9068833333333334,0.857,True,17,88,True,False,False,False,1,False,step2_kept
144574353,478053,khi đặt phòng qua agoda họ sẽ hiển_thị thẻ của bạn,4.0,0,0.937,0,0.932,0,0.8975,0,0.9263,0,0.911,0,0.91,0.9189666666666666,0.8975,True,11,50,True,False,False,False,1,False,step2_kept
58734656,478053,ấm_cúng và tiện_nghi,8.0,0,0.9424,0,0.897,1,0.868,0,0.8857,0,0.871,0,0.9175,0.8969333333333335,0.868,True,3,20,False,False,False,True,1,False,step2_kept
11529695,478053,xin chân_thành cảm_ơn dịch_vụ của nhân_viên eden,9.0,0,0.93,0,0.916,0,0.811,0,0.936,0,0.937,0,0.7812,0.8852000000000001,0.7812,True,7,48,True,False,False,False,1,False,step2_kept
809800413,47843672,mọi người nên cẩn_thận với tư_trang cá_nhân khi mình không có ở phòng,3.0,0,0.88,0,0.921,0,0.8833,0,0.93,0,0.8975,0,0.8374,0.8915333333333334,0.8374,True,13,69,True,False,False,False,1,False,step2_kept
879924439,47843672,rẻ nhưng tiền_nào_của_nấy,4.0,0,0.9297,0,0.8984,1,0.8154,0,0.92,0,0.897,0,0.9126,0.8955166666666666,0.8154,True,3,25,False,False,False,True,1,False,step2_kept
830438088,47843672,tôi không khuyên dùng sản_phẩm này cho bất_kỳ ai,2.0,0,0.912,0,0.857,0,0.868,0,0.9336,0,0.9136,0,0.9146,0.8997999999999999,0.857,True,9,48,True,False,False,False,1,False,step2_kept
522516644,4878988,các chị khác cũng tận_tình nhiệt_huyết lắm,9.0,0,0.9326,0,0.888,0,0.8027,0,0.9375,0,0.932,0,0.844,0.8894666666666667,0.8027,True,7,42,True,False,False,False,1,False,step2_kept
838527964,4878988,tôi đặt 3 giường nhưng chỉ được cung_cấp 2 giường,3.0,0,0.9014,0,0.932,0,0.827,0,0.925,0,0.773,0,0.9097,0.8780166666666666,0.773,True,10,49,True,False,False,False,1,False,step2_kept
481609072,4878988,chủ nhà chỉ là một công_ty môi_giới bà ta không có nhà_riêng và đã ngừng liên_lạc với agoda từ lâu thậm_chí bà ta còn không biết tôi đã đặt phòng bà ta không có bất_kỳ căn nhà nào ở đây gia_đình tôi gồm cả trẻ_em 6 tuổi và người già trên 70 tuổi đã phải ra ngoài lúc 10 giờ đêm ở một thành_phố xa_lạ để gấp_rút tìm khách_sạn khác vào ban_đêm tôi thật may_mắn khi đặt được phòng ở đây,7.0,0,0.9175,0,0.9233,0,0.8296,0,0.9194,0,0.881,0,0.887,0.8929666666666666,0.8296,True,81,383,True,False,False,False,1,False,step2_kept
589236656,4911184,không_khí ngoài đời khác hẳn so với trong ảnh,5.0,0,0.864,0,0.928,0,0.712,0,0.9263,0,0.8774,0,0.9214,0.8715166666666666,0.712,True,9,45,True,False,False,False,1,False,step2_kept
650425539,4911184,tôi ở ký_túc_xá nhưng chỗ ở khá rẻ,4.0,0,0.926,0,0.9287,0,0.5503,0,0.928,0,0.9375,0,0.928,0.8664166666666667,0.5503,True,8,34,True,False,False,False,1,False,step2_kept
202510554,4916442,nơi tuyệt_vời nhân_viên niềm_nở và thân_thiện phòng thoải_mái và sạch_sẽ giá_cả hợp_lý bữa sáng tươi ngon chắc_chắn sẽ quay lại,9.0,1,0.8794,1,0.939,1,0.9272,1,0.6807,1,0.9272,1,0.9033,0.8761333333333333,0.6807,True,20,127,False,True,False,False,1,False,step2_kept
244046664,4920619,nếu bạn đến vào lúc rạng sáng chỉ cần gõ_cửa tôi suýt_nữa không vào được chủ quán rất tốt_bụng và nếu bạn hỏi quán bún vào buổi sáng có một quán ăn địa_phương rất ngon ở bên kia đường bún ở đó rất ngon,10.0,0,0.9224,0,0.833,0,0.8057,0,0.9287,0,0.9287,0,0.7007,0.8532000000000001,0.7007,True,44,201,True,False,False,False,1,False,step2_kept
949670957,4939107,tiếng sửa_chữa vang_vọng không ngừng từ sáng đến tối,4.0,0,0.8945,0,0.9023,0,0.835,0,0.928,0,0.904,0,0.895,0.8931333333333334,0.835,True,9,52,True,False,False,False,1,False,step2_kept
816290646,4939107,khách_sạn có_thể được cải_thiện bằng cách,5.0,0,0.8887,0,0.8926,0,0.755,0,0.9146,0,0.904,0,0.9194,0.87905,0.755,True,6,41,True,False,False,False,1,False,step2_kept
816084286,4939107,điều_khiển_từ_xa của tv và máy_lạnh khách_sạn không hoạt_động,4.0,0,0.8906,0,0.9336,0,0.884,0,0.932,0,0.7324,0,0.932,0.8841,0.7324,True,8,61,True,False,False,False,1,False,step2_kept
803253123,4939107,bạn không cần phải làm gì cả không cần phải làm gì và làm gì với nó,9.0,0,0.9097,0,0.915,0,0.7983,0,0.924,0,0.9062,0,0.897,0.8917,0.7983,True,17,67,True,False,False,False,1,False,step2_kept
791030425,4939107,nhưng tôi không may_mắn không có điện vì_vậy tôi phải đi xuống bằng cầu_thang với hành_lý nặng_trĩu,7.0,0,0.904,0,0.928,0,0.7676,0,0.926,0,0.88,0,0.881,0.8811000000000001,0.7676,True,17,99,True,False,False,False,1,False,step2_kept
781535270,4939107,thư_giãn và yên_bình,10.0,0,0.926,0,0.824,1,0.818,0,0.8447,0,0.932,0,0.8945,0.8732000000000001,0.818,True,3,20,False,False,False,True,1,False,step2_kept
776502866,4939107,mũ_bảo_hiểm của tôi biến mất rồi,6.0,0,0.852,0,0.907,0,0.8345,0,0.9263,0,0.882,0,0.8022,0.8673333333333333,0.8022,True,6,32,True,False,False,False,1,False,step2_kept
717316770,4939107,sản_phẩm này có_thể sử_dụng riêng_lẻ,7.0,0,0.8975,0,0.7236,0,0.851,0,0.921,0,0.904,0,0.9287,0.8709666666666668,0.7236,True,5,36,True,False,False,False,1,False,step2_kept
988579290,49391882,hãy cẩn_thận với khu nghỉ_dưỡng này nhân_viên thân_thiện nhưng họ không giữ lời hứa,4.0,0,0.9126,0,0.92,0,0.7954,0,0.9272,0,0.9214,0,0.7,0.8627666666666668,0.7,True,14,83,True,False,False,False,1,False,step2_kept
834167901,49391882,chưa phải tất_cả các dịch_vụ đều có sẵn,8.0,0,0.908,0,0.864,0,0.5913,0,0.926,0,0.924,0,0.9175,0.8551333333333334,0.5913,True,8,39,True,False,False,False,1,False,step2_kept
847885306,4948096,tôi chưa từng ở khách_sạn nào khác ở việt_nam nhưng tôi chưa bao_giờ gặp vấn_đề gì phòng được dọn_dẹp mỗi ngày có rất nhiều cửa hàg và nhà hàg gần đó vì_vậy tôi nghĩ bạn sẽ không gặp khó_khăn gì,8.0,0,0.771,0,0.924,0,0.8496,0,0.884,0,0.857,0,0.908,0.8656,0.771,True,40,194,True,False,False,False,1,False,step2_kept
970566821,4948096,tôi đã thấy 3 loại côn_trùng khác nhau trong vòng 2 tiếng đồng_hồ hahaha,4.0,0,0.72,0,0.9214,0,0.8506,0,0.9263,0,0.906,0,0.9126,0.8728166666666667,0.72,True,14,72,True,False,False,False,1,False,step2_kept
804812784,4948096,tôi không khuyên bạn nên làm_vậy,5.0,0,0.8906,0,0.797,0,0.8125,0,0.93,0,0.8984,0,0.91,0.8730833333333333,0.797,True,6,32,True,False,False,False,1,False,step2_kept
1071018584,4958920,tạm ổn với giá tiền và vị_trí,5.0,0,0.9287,0,0.8945,0,0.8623,0,0.861,0,0.926,0,0.925,0.8995833333333333,0.861,True,7,29,True,False,False,False,1,False,step2_kept
930709433,4958920,phòng tạm ổn hợp giá tiền,7.0,0,0.9062,0,0.895,0,0.8594,0,0.915,0,0.6504,0,0.9062,0.8553666666666667,0.6504,True,6,25,True,False,False,False,1,False,step2_kept
239229503,4958920,cần có thêm bàn trang_điểm,9.0,0,0.9097,0,0.897,0,0.846,0,0.924,0,0.8057,0,0.93,0.8853999999999999,0.8057,True,5,26,True,False,False,False,1,False,step2_kept
1021839437,4958920,đang làm_tình thì lễ_tân mở_cửa bước vào,3.0,0,0.9214,0,0.924,0,0.816,0,0.924,0,0.926,0,0.78,0.8819,0.78,True,7,40,True,False,False,False,1,False,step2_kept
726563258,4958920,thẻ_tín_dụng của tôi đã bị trừ tiền nhưng chủ quán vẫn yêu_cầu thanh_toán bằng tiền_mặt,7.0,0,0.916,0,0.9136,0,0.871,0,0.93,0,0.9175,0,0.8496,0.8996166666666666,0.8496,True,15,87,True,False,False,False,1,False,step2_kept
744628817,4958920,với số tiền này việc bạn chỉ ở lại qua đêm hoàn_toàn không thành vấn_đề,7.0,0,0.926,0,0.93,0,0.7935,0,0.924,0,0.931,0,0.912,0.90275,0.7935,True,15,71,True,False,False,False,1,False,step2_kept
951163255,4958920,mặc_dù chúng_tôi không_thể giao_tiếp bằng lời_nói nhưng họ đã cố_gắng hết_sức để hiểu,8.0,0,0.93,0,0.9263,0,0.826,0,0.9336,0,0.937,0,0.783,0.8893166666666668,0.783,True,13,85,True,False,False,False,1,False,step2_kept
782213968,4958920,máy điều bị hỏng nên tôi phải dùng quạt,7.0,0,0.758,0,0.9263,0,0.862,0,0.93,0,0.776,0,0.9062,0.85975,0.758,True,9,39,True,False,False,False,1,False,step2_kept
1050016348,4958920,bạn có_thể gửi đồ giặt đến đây chúng_tôi sẽ cân sau khi giặt 1kg 20 000 vnd rất tốt,8.0,0,0.93,0,0.9297,0,0.7876,0,0.926,0,0.9214,0,0.8687,0.8939,0.7876,True,19,83,True,False,False,False,1,False,step2_kept
889281958,4958920,do chuyến bay bị hoãn tôi rời khách_sạn và ở lại đó một thời_gian để tìm một chỗ ở rẻ hơn cho thời_gian chờ giữa các chuyến bay,4.0,0,0.93,0,0.9194,0,0.754,0,0.9287,0,0.9263,0,0.8887,0.8911833333333333,0.754,True,28,127,True,False,False,False,1,False,step2_kept
931259471,49648459,tuy_nhiên tôi đã gặp khó_khăn khi nhận lại tiền đặt_cọc,9.0,0,0.9087,0,0.92,0,0.8506,0,0.93,0,0.906,0,0.6064,0.8536166666666666,0.6064,True,10,55,True,False,False,False,1,False,step2_kept
1064693541,49648459,tôi gặp khó_khăn vì số_lượng người quá đông,2.0,0,0.885,0,0.904,0,0.772,0,0.9214,0,0.916,0,0.868,0.8777333333333335,0.772,True,8,43,True,False,False,False,1,False,step2_kept
951635613,49648459,không có lớp lót nữa,6.0,0,0.7344,0,0.855,0,0.788,0,0.9263,0,0.8706,0,0.9287,0.8504999999999999,0.7344,True,5,20,True,False,False,False,1,False,step2_kept
971234677,4968928,phù_hợp với người đi công_tác ngắn ngày,8.0,0,0.9146,0,0.8975,0,0.605,0,0.9194,0,0.941,0,0.9297,0.8678666666666667,0.605,True,7,39,True,False,False,False,1,False,step2_kept
971235057,4968928,phù_hợp với người đi công_tác ngắn ngày,8.0,0,0.9146,0,0.8975,0,0.605,0,0.9194,0,0.941,0,0.9297,0.8678666666666667,0.605,True,7,39,True,False,False,False,1,False,step2_kept
977450773,4968928,nhà_nghỉ không thoải_mái,5.0,0,0.8945,0,0.875,2,0.868,0,0.917,0,0.837,0,0.937,0.8880833333333333,0.837,True,3,24,False,False,False,True,1,False,step2_kept
949769667,4968928,giá_cả rất hợp_lý,10.0,0,0.91,0,0.7666,1,0.872,0,0.9224,0,0.885,0,0.936,0.882,0.7666,True,3,17,False,False,False,True,1,False,step2_kept
252705962,4968928,đây là một trong những chiếc túi ngủ thoải_mái nhất mà tôi từng sử_dụng,9.0,0,0.928,0,0.932,0,0.8496,0,0.925,0,0.897,0,0.916,0.9079333333333334,0.8496,True,14,71,True,False,False,False,1,False,step2_kept
970465752,4968928,chỗ này không tệ nhưng tôi vẫn thích ở nhà_nghỉ bình_thường hơn,8.0,0,0.925,0,0.932,0,0.6597,0,0.8706,0,0.935,0,0.9194,0.8736166666666666,0.6597,True,12,63,True,False,False,False,1,False,step2_kept
926711240,4968928,tôi trả phòng sớm để bắt chuyến xe_buýt giường_nằm sau hai đêm tôi đã có một giấc_ngủ ngon,8.0,0,0.937,0,0.931,0,0.86,0,0.9336,0,0.9062,0,0.848,0.9026333333333332,0.848,True,18,90,True,False,False,False,1,False,step2_kept
926710810,4968928,nơi này rất phù_hợp cho những người đi du_lịch một_mình tuy_nhiên tôi khá khó_chịu với những người thiếu ý_thức khi cùng chung không_gian với mình chúng_ta hãy sống có phép lịch_sự hãy biết quan_tâm đến người khác,9.0,0,0.9287,0,0.9263,0,0.5835,0,0.882,0,0.926,0,0.8906,0.8561833333333334,0.5835,True,37,213,True,False,False,False,1,False,step2_kept
973637324,4968928,không sao đâu nếu bạn ở lại hơn 2 đêm lưng bạn sẽ bị đau,10.0,0,0.82,0,0.9146,0,0.855,0,0.9326,0,0.9033,0,0.9214,0.89115,0.82,True,15,56,True,False,False,False,1,False,step2_kept
1041531126,4968928,không sao nếu người đàn_ông ở một_mình,7.0,0,0.908,0,0.92,0,0.8125,0,0.921,0,0.9194,0,0.9033,0.8973666666666666,0.8125,True,7,38,True,False,False,False,1,False,step2_kept
1058660328,49695623,mùi thuốc_lá làm tôi đau_đầu,6.0,0,0.7046,0,0.9,0,0.8027,0,0.93,0,0.871,0,0.911,0.8532166666666668,0.7046,True,5,28,True,False,False,False,1,False,step2_kept
281096938,4985702,không có sản_phẩm nào khác có chất_lượng tương_đương với mức giá này chỉ vậy thôi,7.0,0,0.932,0,0.91,0,0.8154,0,0.937,0,0.9224,0,0.928,0.9074666666666666,0.8154,True,15,81,True,False,False,False,1,False,step2_kept
255846064,4998757,địa_điểm quen_thuộc để gia_đình đi chơi cuối tuần,10.0,0,0.939,0,0.935,0,0.7314,0,0.6836,0,0.9434,0,0.937,0.8615666666666667,0.6836,True,8,49,True,False,False,False,1,False,step2_kept
966428654,4998757,không cần lời_nói chỉ cần không hối_tiếc,9.0,0,0.9185,0,0.91,0,0.7764,0,0.9385,0,0.9287,0,0.921,0.8988499999999999,0.7764,True,7,40,True,False,False,False,1,False,step2_kept
871450722,50151569,bạn thân_mến tôi rất tin_dùng app mình tại_sao tôi không nhận được tiền cashback khi ở đây tôi muốn khiếu_nại,8.0,0,0.93,0,0.932,0,0.8486,0,0.937,0,0.915,0,0.5493,0.8519833333333334,0.5493,True,20,109,True,False,False,False,1,False,step2_kept
944847024,50202392,khách_sạn nhân_viên thân_thiện,10.0,0,0.9287,0,0.866,0,0.8574,0,0.9185,0,0.915,1,0.788,0.8789333333333333,0.788,True,3,30,False,False,False,True,1,False,step2_kept
1034578122,50202392,bạn có_thể làm điều đó bạn có_thể làm điều đó bạn có_thể làm điều đó bạn có_thể làm điều đó tôi không biết_điều đó,5.0,0,0.93,0,0.9126,0,0.7393,0,0.9194,0,0.926,0,0.868,0.8825500000000001,0.7393,True,24,114,True,False,False,False,1,False,step2_kept
905628172,50202392,nơi đây rất đơn_giản chỉ có những tiện_nghi và dịch_vụ tối_thiểu,6.0,0,0.939,0,0.926,0,0.604,0,0.888,0,0.9326,0,0.9194,0.8681666666666666,0.604,True,11,64,True,False,False,False,1,False,step2_kept
874191810,50202392,họ sẽ thêm tôi vào chat ngay_lập_tức và giúp tôi giải_quyết mọi vấn_đề tôi gặp phải ở đà_nẵng,10.0,0,0.9375,0,0.9336,0,0.846,0,0.924,0,0.937,0,0.7666,0.8907833333333333,0.7666,True,18,93,True,False,False,False,1,False,step2_kept
1054266868,50202392,tôi đến lúc 1 giờ chiều và có_thể nhận phòng nhanh_chóng tôi rất biết_ơn sự giúp_đỡ của họ khi tôi gặp lỗi về địa_chỉ lúc đặt hàg giao tận nơi chăn hơi ẩm một_chút nhưng tôi chỉ_định ở lại nửa_đêm nên không sao họ cung_cấp ba chai nước,8.0,0,0.9136,0,0.8945,0,0.8374,0,0.9263,0,0.8994,0,0.712,0.8638666666666666,0.712,True,48,235,True,False,False,False,1,False,step2_kept
1063627217,50202392,mức giá này được đề_xuất cho các giao_dịch dưới 20 000 won chúng_tôi khuyên bạn nên sử_dụng ưu_đãi này vào ngày cuối_cùng của chuyến đi trước khi khởi_hành,8.0,0,0.9326,0,0.8887,0,0.8335,0,0.924,0,0.921,0,0.921,0.9034666666666666,0.8335,True,28,155,True,False,False,False,1,False,step2_kept
1003869788,50202392,phù_hợp cho du_lịch một_mình hoặc du_lịch tiết_kiệm,8.0,0,0.931,0,0.924,0,0.5967,0,0.912,0,0.9346,0,0.924,0.8703833333333333,0.5967,True,7,51,True,False,False,False,1,False,step2_kept
907297846,50421633,đặt phòng loại bình_thường mà được nâng hạng luôn_luôn có người hỗ_trợ khi có vấn_đề,10.0,0,0.9175,0,0.9233,0,0.8726,0,0.9214,0,0.851,0,0.7856,0.8785666666666666,0.7856,True,15,84,True,False,False,False,1,False,step2_kept
976463150,5056641,phòng rộng_rãi sạch_sẽ ăn sáng đa_dạng nhân_viên thân_thiện gần biển trung_tâm sẽ quay lại,9.0,1,0.743,1,0.9233,1,0.912,1,0.88,1,0.93,1,0.8857,0.879,0.743,True,14,90,False,True,False,False,1,False,step2_kept
1014254705,5056641,tốt nhân_viên chu_đáo,9.0,0,0.837,0,0.788,1,0.881,0,0.9214,0,0.9214,1,0.8774,0.8710333333333334,0.788,True,3,21,False,False,False,True,1,False,step2_kept
970716444,5056641,home đổi thành smart tivi thì full 5,8.0,0,0.895,0,0.924,0,0.777,0,0.9214,0,0.8994,0,0.904,0.8868,0.777,True,8,36,True,False,False,False,1,False,step2_kept
908138937,5056641,tạm ổn trong tầm giá,9.0,0,0.9224,0,0.8726,0,0.771,0,0.9126,0,0.9194,0,0.9233,0.8868833333333334,0.771,True,5,20,True,False,False,False,1,False,step2_kept
579114647,5056641,lễ_tân dễ_thương thân_thiện,8.0,0,0.93,0,0.8423,0,0.7485,0,0.9194,0,0.924,1,0.8013,0.8609166666666668,0.7485,True,3,27,False,False,False,True,1,False,step2_kept
776602998,5056641,tôi khuyên bạn nên dùng thử,10.0,0,0.93,0,0.907,0,0.8857,0,0.935,0,0.911,0,0.937,0.9176166666666666,0.8857,True,6,27,True,False,False,False,1,False,step2_kept
973971850,50598466,xem bình_luận phía trên,2.0,0,0.8745,0,0.776,0,0.8457,0,0.926,0,0.9033,0,0.932,0.8762500000000001,0.776,True,4,23,True,False,False,False,1,False,step2_kept
886548943,50611228,nội_thất xuống_cấp nhiều,6.0,0,0.8594,0,0.9,0,0.77,0,0.9272,2,0.727,0,0.936,0.8532666666666667,0.727,True,3,24,False,False,False,True,1,False,step2_kept
197946410,5100406,siêu_thị big_mart ở chợ hàn cách đó 10 phút,10.0,0,0.911,0,0.9346,0,0.8906,0,0.693,0,0.9326,0,0.931,0.8821333333333334,0.693,True,9,43,True,False,False,False,1,False,step2_kept
